linhas,date,from_stop_id,from_stop_lat,from_stop_lng,to_stop_id,to_stop_lat,to_stop_lng,dist,X00,X01,X02,X03,X04
N733-11-0,20171006,420013068,-23.714348,-46.777915,420013308,-23.700899,-46.771407,2425,32.192,36.6803149606299,37.0441375088478,35.2113020398236,38.1658536585366
N733-11-0,20171006,420013171,-23.718687,-46.768555,420013174,-23.721332,-46.769675,829,21.6151871414141,24.5607875284034,22.0304798989079,23.9211267490543,19.2862192893593
N733-11-0,20171006,420013304,-23.723113,-46.756716,4203484,-23.720166,-46.757891,349,7.04103769122502,7.06251018403959,7.82692288552834,13.8682950134368,8.39235298711441
N733-11-0,20171006,420013601,-23.690327,-46.773881,4203816,-23.690193,-46.774224,136,12.4098974049487,15.7145012308318,19.6230405512295,16.3592166930034,6.552
N734-11-0,20171006,190013389,-23.676533,-46.780734,190013133,-23.679299,-46.78352,755,21.8041748624531,21.0514196176226,20.8231098929952,21.8434042891221,22.9263411715324
N734-11-0,20171006,190013650,-23.685532,-46.80101,190013472,-23.685779,-46.800861,390.5,5.64402666666667,NA,9.54491115789474,7.52711811023622,9.76850769230769
N734-11-0,20171006,190014063,-23.654737,-46.761953,190011828,-23.655893,-46.76246,227,NA,28.0746666666667,26.6389020205871,9.24109184349597,24.8307692307692
N735-11-0,20171006,190011834,-23.659951,-46.767145,190011857,-23.659656,-46.768615,301,31.3262781338501,18.5717882134821,30.7792026057786,25.4193133290809,12.6507256086962
N735-11-0,20171006,190013194,-23.681466,-46.769294,190013638,-23.676093,-46.766299,736,30.0028265026187,25.7162994551708,33.2638893145904,23.0617289220158,21.1607691101917
N735-11-0,20171006,190013427,-23.666675,-46.764675,1903937,-23.671318,-46.765605,622,13.8653064045585,17.915983011383,18.564095396843,19.2196048524934,19.3329230769231
N735-11-0,20171006,190013639,-23.678034,-46.767416,420013195,-23.682276,-46.76945,586,24.7266155627743,18.4454325151401,22.0173292487301,31.3218149259125,26.5052631578947
N735-11-0,20171006,190014070,-23.654322,-46.763053,190011828,-23.655893,-46.76246,349,30.816,13.3568520250342,17.4436363636364,14.6443438914027,23.4653113536925
N735-11-0,20171006,1903938,-23.671499,-46.76547,190013425,-23.669242,-46.765192,337,19.108734731505,17.4906705540096,18.1197898444545,16.785608020905,16.2050797505353
N735-11-0,20171006,420013195,-23.682276,-46.76945,420013196,-23.684074,-46.76989,176,17.5244664884089,13.5566170495187,18.6718751616848,22.3418404521966,26.5052631578947
N735-11-0,20171006,420013205,-23.688028,-46.772022,420013203,-23.6876,-46.771782,67,20.3504132231405,23.5510978493413,28.907508552908,23.0179876461473,29.1194719471947
N735-11-0,20171006,420013536,-23.691401,-46.789118,4203720,-23.69244,-46.790091,101,26.5263157894737,NA,20.9476121495633,NA,NA
N735-11-0,20171006,420013537,-23.691457,-46.789248,420013545,-23.69228,-46.787736,783,16.9684210526316,11.504347826087,NA,23.9606557377049,NA
N735-11-0,20171006,420013544,-23.692405,-46.787579,420013536,-23.691401,-46.789118,211,18.7804283475535,NA,22.3350314545224,13.5157894736842,11.9162790697674
N735-11-0,20171006,420013545,-23.69228,-46.787736,420013047,-23.693438,-46.785034,339,16.9684210526316,16.6696346956893,43.9379303740283,21.2514402158947,17.7066666666667
N735-11-0,20171006,4203734,-23.694446,-46.780416,4203751,-23.694316,-46.782537,275,18.6613744830371,17.260642270351,17.761536587861,20.087617669199,22.1173144876325
N735-11-0,20171006,4203739,-23.69448,-46.780722,4203782,-23.694147,-46.779673,131,16.3506876948469,22.7242801633689,35.4210907361019,17.1634476295093,7.12577319587629
N735-11-0,20171006,4203810,-23.69369,-46.786452,420013544,-23.692405,-46.787579,200,16.424513320416,21.4877031686094,18.943303019403,18.733240834372,11.9162790697674
N736-11-0,20171006,420013091,-23.735158,-46.778876,420013092,-23.735208,-46.77784,106,NA,NA,NA,NA,29.2604651162791
N736-11-0,20171006,420013094,-23.738962,-46.781642,420013089,-23.736191,-46.77977,959,NA,NA,NA,NA,29.2604651162791
N736-11-0,20171006,420013107,-23.750564,-46.778303,420013100,-23.746489,-46.779261,779,14.56,13.6884955752212,11.3217391304348,8.49841004184101,20.56
N737-11-0,20171006,420013070,-23.71149,-46.779808,4203762,-23.711604,-46.782205,2135,NA,14.6219178082192,14.768534183319,20.088,20.7524475524476
N737-11-0,20171006,420013215,-23.705791,-46.7861,4203763,-23.711872,-46.781621,908,22.1789674565153,17.7696689738652,22.2683872022287,28.1571428571429,29.9918918918919
N737-11-0,20171006,420013216,-23.705709,-46.786207,420013219,-23.703688,-46.789071,510,24.0060759493671,20.4336676962686,15.4190935155227,21.0289182858839,19.5234427813543
N737-11-0,20171006,420013219,-23.703688,-46.789071,420013374,-23.701739,-46.790726,500,24.0060759493671,24.5460455847553,21.6957598856598,21.0289182858839,19.5234427813543
N737-11-0,20171006,420013599,-23.690566,-46.774132,4203816,-23.690193,-46.774224,161,1.43225806451613,11.9127272727273,NA,16.0832432432432,37.74375
N737-11-0,20171006,4203743,-23.703124,-46.791423,420013218,-23.704388,-46.789789,329,16.0580751249301,17.2891117319469,18.1871430128512,18.1157142857143,21.3705179282869
N738-11-0,20171006,420013307,-23.700932,-46.771553,420013068,-23.714348,-46.777915,2525,29.7854748603352,33.7417192531366,29.0387788750933,33.5776802494624,28.3252747252747
N738-11-0,20171006,420013307,-23.700932,-46.771553,420013166,-23.701857,-46.776295,673,16.5432198267177,17.0707628674985,16.9015175071526,15.1737096533812,15.692348054695
N738-11-0,20171006,420013329,-23.692008,-46.762125,420013331,-23.691436,-46.760336,201,10.9039615846724,17.7248034006376,13.9259531734467,12.5734937583147,13.38
N738-11-0,20171006,4203620,-23.694604,-46.762958,420013314,-23.700208,-46.764934,1171,19.9169492543289,19.8011931157917,21.5179298731148,20.8112322813491,16.9470442235574
N738-11-0,20171006,450011573,-23.678428,-46.734312,450011959,-23.678164,-46.735646,577,29.4821211486062,26.1640703623641,32.2382836299498,32.8866739099037,27.030621088724
N738-11-0,20171006,450011948,-23.6714,-46.738459,450014026,-23.668239,-46.735462,664,13.2827586206897,22.8,18.6394780987884,36.576,29.6603773584906
N738-11-0,20171006,450011957,-23.679935,-46.73603,4503687,-23.678538,-46.735213,236,17.6774225049745,18.3053891270433,19.0345000928606,17.1752996342552,24.2321010181878
N738-11-0,20171006,450011959,-23.678164,-46.735646,450011958,-23.679823,-46.736058,286,19.1950529064175,15.3329387984202,17.6512747502838,14.5712449366043,15.8539362377602
N738-11-0,20171006,4503687,-23.678538,-46.735213,450011574,-23.679488,-46.734562,133,22.7317606960266,24.9821003621314,26.5494135338346,21.8494861660079,32.3466666666667
N739-11-0,20171006,190014045,-23.655482,-46.763145,190014047,-23.654016,-46.762156,452,NA,NA,10.3239669421488,19.3827814569536,12.7913198017024
N739-11-0,20171006,190014047,-23.654016,-46.762156,190011826,-23.656715,-46.76201,738,18.4765784114053,16.2540711164998,12.6755473966275,24.884394778481,32.7866848685009
N739-11-0,20171006,450011946,-23.679539,-46.741444,4503168,-23.67251,-46.742648,1288,15.5123931802273,18.7464880115774,19.5902022861735,18.0227814814621,16.2941207931435
N739-11-0,20171006,450014004,-23.672328,-46.744313,450011938,-23.675339,-46.740849,624,18.0202367225932,16.4580292188171,17.1923213107925,17.797079629907,11.1737704918033
N739-11-0,20171006,450014020,-23.668334,-46.748183,450014015,-23.670027,-46.748853,110,21.1658803339491,13.8573233646923,22.1047970479705,15.7664512239186,28
N739-11-0,20171006,4503168,-23.67251,-46.742648,450014023,-23.668588,-46.735464,1095,11.8867924528302,17.7294157840793,19.001806876825,18.9877097542937,15.3935064935065
N740-11-0,20171006,420013165,-23.701808,-46.776391,420013308,-23.700899,-46.771407,717,15.5584723989544,17.2092105583782,16.8657142314152,17.9745010243109,19.6123159960746
N740-11-0,20171006,420013318,-23.697143,-46.7609,420013329,-23.692008,-46.762125,760,17.0232931788055,20.086479474547,20.338348766252,16.3435766550068,17.0220476917408
N740-11-0,20171006,420013332,-23.691532,-46.76011,420013327,-23.69424,-46.762546,567,13.9524126938125,15.7714434323933,15.3052558554768,15.1971851686409,15.0953971746839
N740-11-0,20171006,420013312,-23.700586,-46.766719,420013317,-23.698281,-46.760842,697,19.8293968107418,21.7626282446774,20.5985102759044,22.7107832065165,26.3144754911578
N741-11-0,20171006,190014052,-23.654547,-46.761449,190011828,-23.655893,-46.76246,257,19.8833648888759,28.476025741428,21.5181818181818,29.904,31.55625
N742-11-0,20171006,550011414,-23.593596,-46.709922,5506685,-23.594379,-46.709533,790,30.491644627435,31.7884912404862,32.5484701088009,16.2164751816272,34.4279053084649
N742-11-0,20171006,5506685,-23.594379,-46.709533,550015958,-23.58904,-46.700417,1310,36.1244901898241,31.653994325524,35.5095399733477,44.0813515791163,37.725
N742-11-0,20171006,5506993,-23.586594,-46.694996,550015962,-23.58646,-46.694631,40,22.6934770889488,35.3853559322034,43.8994098955969,22.9768101265823,13.6266666666667
N742-11-1,20171006,550015967,-23.594625,-46.706826,550011414,-23.593596,-46.709922,489,34.1907081280495,34.6390504282058,38.0463909296076,32.881981981982,35.9228141580057
N743-11-0,20171006,420013353,-23.688826,-46.764499,4203703,-23.687817,-46.763463,232,14.5180327868852,15.7051206279791,19.6,NA,NA
N743-11-0,20171006,450011545,-23.643686,-46.733857,450011997,-23.65588,-46.724356,2189,34.88,25.8916017926159,34.3918148677771,42.2774231308443,44.8037774904269
N743-11-0,20171006,720011704,-23.644139,-46.723296,450011545,-23.643686,-46.733857,1301,40.9,39.0621319135065,27.1948649592536,16.9432892012298,25.6743213291151
N744-11-0,20171006,450011546,-23.643721,-46.733552,450011747,-23.6464,-46.730436,892,30.8048540936983,36.9953525009846,31.8407766990291,32.8430769230769,NA
N744-11-0,20171006,450011746,-23.645962,-46.730015,450011546,-23.643721,-46.733552,1099,21.3201618446845,11.2721011231558,3.41807039633376,3.0155089617145,36.9529411764706
N745-11-0,20171006,170011191,-23.632748,-46.772532,170011536,-23.631257,-46.773009,233,18.2606503080594,11.7476564479351,13.4632348639953,15.4958617710583,22.2666666666667
N745-11-0,20171006,170011536,-23.631257,-46.773009,170011190,-23.632464,-46.772357,551,15.6929460580913,10.2620396600567,19.8536354521757,18.0246321117256,22.9699115044248
N746-11-0,20171006,170011533,-23.631379,-46.772423,170011190,-23.632464,-46.772357,205,14.3018181818182,12.1009347140063,7.58523985239852,16.879151614031,20.16
N746-11-0,20171006,170013503,-23.649121,-46.791617,190013517,-23.659711,-46.788757,1467,17.5098878194333,20.0723790982907,21.6382337640933,22.4137464360388,25.7796315807641
N746-11-0,20171006,190013516,-23.659262,-46.788917,190013506,-23.652396,-46.791149,1115,NA,18.3146809903002,23.809915812191,21.5992455933079,19.2516774673543
N801-11-0,20171006,1211373,-23.571895,-46.708235,1211370,-23.572264,-46.708801,65,16.716804360787,4.77562783668673,11.8032654932057,13.2367031523392,33.4
N801-11-0,20171006,670016424,-23.546817,-46.63927,670016425,-23.546473,-46.639045,183,19.6667127398814,21.6161824184786,19.7189388840911,26.2843882322814,25.9805714533497
N801-11-1,20171006,260016855,-23.555176,-46.66237,440015042,-23.558767,-46.661457,1115,16.0145797776821,16.6813141046278,18.5379513866746,24.9289174974735,16.7950077563108
N802-11-0,20171006,4406430,-23.578749,-46.662309,530015285,-23.578663,-46.660769,567,24.4307267065949,23.1690695659071,18.7992909908475,21.2725129481611,20.8123856775659
N802-11-0,20171006,6306841,-23.568117,-46.691207,6311365,-23.566119,-46.683837,719,20.6688870776218,24.5411137846717,23.8257682730282,27.6183212828101,19.4101132075472
N802-11-0,20171006,6311365,-23.566119,-46.683837,6311372,-23.56433,-46.678817,581,22.1384897925842,18.4370272030448,22.8999207603641,24.2637577994699,17.7027237354086
N802-11-0,20171006,6311372,-23.56433,-46.678817,440015012,-23.565887,-46.676251,399,19.7104378100843,18.028944660058,19.4602615386933,22.9609011148234,22.5071921182266
N802-11-0,20171006,800016492,-23.547152,-46.630393,800016610,-23.549238,-46.633383,771,15.3165985238421,17.7312622760891,24.2039637649036,21.3893552855918,21.2058394160584
N802-11-1,20171006,440015286,-23.577777,-46.659928,440009998,-23.577475,-46.663294,405,29.8862405166389,31.9252251603304,24.3701383205077,24.1591314356544,40.7520499727331
N802-11-1,20171006,4406564,-23.564837,-46.677107,6311315,-23.564284,-46.692418,2170,13.1514512519074,19.4679351340083,18.7683816865875,19.8403428616351,22.3681957133328
N802-11-1,20171006,6311315,-23.564284,-46.692418,630014825,-23.564482,-46.69308,102,20.7338125941741,22.4520485404095,22.1230955173724,21.528423764248,23.0401083895544
N831-11-0,20171006,480014947,-23.519958,-46.699863,480012835,-23.518498,-46.702749,618,NA,19.7513513513514,14.0289487288598,27.6,NA
N831-11-0,20171006,480014947,-23.519958,-46.699863,480014948,-23.52001,-46.699727,14,NA,NA,NA,17.9595505617978,NA
N831-11-0,20171006,480014966,-23.521762,-46.699087,480014947,-23.519958,-46.699863,365,18.73125,12.8630513376717,12.8347826086957,12.0074215033302,24.0386747350473
N831-11-0,20171006,4814601,-23.524809,-46.703221,4811425,-23.523802,-46.700674,354,20.8546543114799,23.3814400487263,20.1378999440267,19.9825840607811,23.605017031749
N831-11-0,20171006,900014754,-23.53706,-46.722245,900014785,-23.534027,-46.723845,685,24.1297687716306,31.3714285714286,29.2491547464239,32.24,NA
N831-11-0,20171006,900017275,-23.528789,-46.72611,900014771,-23.525038,-46.722467,737,15.1890276490157,19.4045579691019,20.0763564747082,23.7219185040979,24.2466496611589
N832-11-0,20171006,480014942,-23.520198,-46.699857,480012823,-23.52266,-46.703364,712,15.8164779081875,25.2,20.1723814632554,24.6041763035877,30.2949152542373
N832-11-0,20171006,900014768,-23.524997,-46.736321,900014660,-23.523715,-46.737119,367,19.2797696070696,14.0971632538042,6.44,27.04,NA
N833-11-0,20171006,20014846,-23.54728,-46.715457,20014843,-23.549666,-46.713685,294,19.3866666666667,27.9463050688612,29.9283186906855,25.0229280720154,21.6597235023041
N833-11-0,20171006,20014842,-23.550228,-46.712448,211139,-23.546372,-46.713908,690,28.2218278615794,33.8716891867675,36.2498639085465,36.7183850662036,NA
N833-11-0,20171006,6311358,-23.566116,-46.70153,6306764,-23.567682,-46.696858,687,17.6478260869565,21.8739130434783,21.404347826087,23.7652173913043,NA
N833-11-0,20171006,900014671,-23.527756,-46.733904,9011755,-23.529157,-46.73831,628,27.5933609958506,18.0053843852827,14.127065877239,NA,NA
N834-11-0,20171006,480014945,-23.51979,-46.700259,480014947,-23.519958,-46.699863,45,NA,NA,NA,17.9595505617978,NA
N834-11-0,20171006,480014948,-23.52001,-46.699727,480014897,-23.525385,-46.703091,1068,25.2669428134608,28.6095238095238,29.0502977773964,22.330668326241,28.9180327868852
N834-11-0,20171006,630012803,-23.545203,-46.692744,630014921,-23.548201,-46.691726,844,23.1530836525905,28.6015974086893,32.0074781732429,30.0370009631885,37.1421994731442
N834-11-0,20171006,630012901,-23.558967,-46.690692,6311389,-23.556894,-46.692118,319,16.6463618290258,16.0559147882091,17.837180478112,27.4327266832467,41.28
N834-11-0,20171006,630012902,-23.5614,-46.689034,630012901,-23.558967,-46.690692,339,11.8787878787879,15.8667848256733,20.48914181375,28.0708235294118,41.9876571428571
N834-11-0,20171006,6311389,-23.556894,-46.692118,630014925,-23.553411,-46.690164,560,25.0767295597484,21.9272739908496,18.0273555570659,24.3617017830079,20.3467140319716
N835-11-0,20171006,1211380,-23.571744,-46.71155,550011563,-23.58042,-46.705161,1381,19.345375602114,26.5094035541757,22.8653174369036,21.2938783614585,29.4294448252228
N835-11-0,20171006,6311328,-23.566189,-46.701893,630015849,-23.570377,-46.700212,542,38.475,21.4732394366197,29.1779358171461,17.0894401539181,58.7314285714286
N835-11-0,20171006,660010664,-23.602241,-46.783528,660017188,-23.602137,-46.787102,894,NA,NA,NA,34.4720930232558,24.9408
N835-11-0,20171006,660017188,-23.602137,-46.787102,660017189,-23.603225,-46.786894,119,28.8,33.6492728828058,NA,34.4720930232558,22.0998942403887
N836-11-0,20171006,120015855,-23.562596,-46.711969,120010376,-23.566045,-46.711192,406,33.1632367951219,34.327467747612,32.1231940603216,40.4434153640837,36.344347826087
N836-11-0,20171006,4011366,-23.545372,-46.760118,400010391,-23.541862,-46.759896,3398.33333333333,21.9045960683769,15.8384832992305,16.2165057538141,11.7115960516532,35.2438013620205
N837-11-0,20171006,450011548,-23.643777,-46.732793,850014044,-23.641824,-46.735164,527,24.8136585365854,36.3,33.6590163934426,32.0087657602298,26.3433872989237
N838-11-0,20171006,630014980,-23.547208,-46.689999,6311025,-23.546078,-46.69205,475,23.344099378882,25.5117634724261,33.8939157566303,26.7384148899866,28.6153846153846
N839-11-0,20171006,3407076,-23.577142,-46.672414,340015324,-23.578215,-46.671075,191,13.7271058936569,12.1464009939768,16.0192406261089,33.1755120139678,43.1428571428571
N839-11-0,20171006,530015503,-23.579414,-46.661951,530015154,-23.581368,-46.658836,466,13.9720103415839,24.6390150814474,26.1699191660926,23.743596084892,35.16
N839-11-0,20171006,5506737,-23.57895,-46.707879,120015858,-23.578074,-46.712104,599,NA,24.676774439951,26.7789033651501,19.7885043362782,25.7063533725746
N839-11-0,20171006,920015245,-23.587807,-46.645875,530015149,-23.588715,-46.651727,800,25.8575465713132,24.6607413995306,19.033056474998,28.4297237872539,32.218192162632
N840-11-0,20171006,440015042,-23.558767,-46.661457,440015044,-23.561699,-46.658295,448,21.6248825774832,20.342290753018,21.4556150456218,23.8156087042425,20.6015852723089
N840-11-0,20171006,440015044,-23.561699,-46.658295,4406614,-23.564414,-46.655018,464,24.4467096774194,22.4586694604505,24.0025096898814,23.7989566326608,26.0299578559612
N840-11-0,20171006,440015046,-23.56736,-46.651453,9206520,-23.569045,-46.649376,345,15.5195121951219,16.0848568155785,19.8001218786947,23.4628898809977,26.0197745231466
N840-11-0,20171006,4406614,-23.564414,-46.655018,440015046,-23.56736,-46.651453,403,15.9804878048781,20.2835581622678,19.5428925214866,28.4853745171868,26.462363797154
N840-11-0,20171006,670012738,-23.542212,-46.646384,700016624,-23.538419,-46.647364,521,18.6782608695652,14.1551200257034,28.4869565217391,17.16,17.8478873239437
N840-11-0,20171006,706322,-23.566281,-46.644604,706361,-23.558383,-46.645243,946,25.8187608458284,34.1043941416335,30.0490535888467,25.5322180577155,27.2810432604612
N840-11-0,20171006,920015047,-23.570288,-46.647759,9206544,-23.572886,-46.645062,390,19.0580990802001,16.1114163903363,18.4700451372737,20.0574895790579,20.7450658280688
N840-11-0,20171006,920015050,-23.577354,-46.641239,920016412,-23.578783,-46.640948,193,18.2386740331492,19.9692307692308,21.6965730210138,20.4359890644359,18.2539200439118
N840-11-0,20171006,920010973,-23.589442,-46.633676,920016363,-23.58868,-46.634409,163,20.4414892936586,35.0181818181818,24.2375460428461,29.656375206222,NA
N840-11-0,20171006,9206545,-23.575899,-46.643658,920015050,-23.577354,-46.641239,391,18.8461023216588,19.536298146849,20.1805606594819,20.6298968923625,18.2578479273479
N840-11-0,20171006,9206544,-23.572886,-46.645062,9206545,-23.575899,-46.643658,345,19.4953846153846,19.1217391304348,20.1380686656921,24.6209601422175,19.8506001802309
N841-11-0,20171006,260005512,-23.555155,-46.659306,260015938,-23.554529,-46.659647,122,23.7020316290807,21.4351006523906,18.8238536645981,16.932231420392,13.0127544097693
N841-11-0,20171006,2600695,-23.556827,-46.657506,260005512,-23.555155,-46.659306,253,20.0768984560807,19.4806510532938,24.083059097826,23.6450524067602,16.6447136161665
N841-11-0,20171006,670016564,-23.551369,-46.64416,70016935,-23.555682,-46.645669,797,19.8426050543725,21.4134868878938,22.2817134416544,27.9951192917781,27.1243663734463
N841-11-0,20171006,700017106,-23.537944,-46.652689,670017108,-23.541772,-46.646884,916,14.1375824175824,15.120481357368,24.9209302325581,25.6046715328467,37.6
N841-11-0,20171006,70001989,-23.565655,-46.649265,70002856,-23.563303,-46.652079,506,21.7282603620319,19.1179176990645,17.4040513460783,24.0094963449566,29.921550496551
N841-11-0,20171006,70003167,-23.561095,-46.654718,70003263,-23.55865,-46.656255,312,20.4912649851879,27.7664178784647,25.0578371117048,33.4348839592061,28.3432835820895
N841-11-0,20171006,70001785,-23.56715,-46.647238,70001989,-23.565655,-46.649265,367,22.2182178073628,17.566086121122,15.7503351737007,26.0158185957044,31.6859504132231
N841-11-0,20171006,70002856,-23.563303,-46.652079,70003167,-23.561095,-46.654718,260,21.3877649716098,21.81771609058,20.3988269794721,31.7582948873714,28.3432835820896
N841-11-0,20171006,70003263,-23.55865,-46.656255,2600695,-23.556827,-46.657506,256,18.5582728653105,25.6816462969436,27.8423602849978,26.2685189613196,28.3432835820896
N841-11-0,20171006,70016937,-23.562943,-46.645978,70016938,-23.565771,-46.64506,387,11.6500987391767,14.0795615256608,13.52,16.0210789219307,30.1803550295858
N842-11-0,20171006,120010861,-23.577021,-46.741647,680010765,-23.576526,-46.743637,287,19.1685176828628,26.3301702675431,23.2485900504352,24.6255227730418,21.6419503219871
N842-11-0,20171006,120011452,-23.57243,-46.709284,120011455,-23.576459,-46.714158,839,16.0492390688149,12.0904834919164,21.3352802981563,18.5658646744687,21.2615408957855
N842-11-0,20171006,6311329,-23.566259,-46.701849,630015849,-23.570377,-46.700212,535,19.9064630449325,18.04,24.8423162329898,38.0482065824007,20.3128491620112
N842-11-0,20171006,660010572,-23.582445,-46.783357,660010585,-23.58376,-46.785844,239,25.72,29.6166662615164,28.3328783277029,26.8395378356387,23.0277293286592
N842-11-0,20171006,660010582,-23.582612,-46.794401,660010583,-23.584772,-46.790909,428,22.9862838210933,35.4841030690617,29.7820064251775,27.5290092658589,30.1766060938574
N842-11-0,20171006,660010586,-23.583757,-46.785291,660015826,-23.58579,-46.789432,835,34.193088440268,30.6889861245614,35.8587499782723,31.1655027027325,36.4255192227645
N842-11-0,20171006,680010526,-23.573794,-46.777029,680010527,-23.573831,-46.776908,13,31.6622950819672,38.4483122621824,26.0039517295159,20.72,30.6783571758191
N842-11-0,20171006,680010809,-23.582502,-46.769905,6807240,-23.578903,-46.778344,1225,29.0061094356212,27.0185432857401,33.4082582718103,29.0261735831585,27.7997695768704
N842-11-0,20171006,9907473,-23.579627,-46.792796,660010582,-23.582612,-46.794401,354,23.2790583141659,28.2143746150936,23.9952749977724,25.6353457680302,21.467913784459
N843-11-0,20171006,170013478,-23.65125,-46.775058,170013554,-23.649107,-46.773706,16107,20.8627986348123,26.6507462686567,23.6485280833563,27.2623996284572,NA
N843-11-0,20171006,1703617,-23.649823,-46.776259,190013031,-23.653383,-46.777601,574,NA,24.1818597402597,19.1092913385827,24.2479802143446,21.7775342465753
N843-11-0,20171006,190014055,-23.653992,-46.762551,190011828,-23.655893,-46.76246,522,17.0168067226891,10.5066666666667,27.2523424304383,30.2689545684175,20.8891719745223
